# x,y,yaw_rad,speed_mps,dist_to_wall
1.19059,27.57876,-0.25734,3.38105,1.21856
1.28729,27.55331,-0.22793,3.46867,1.20431
1.3847,27.53071,-0.19898,3.55409,1.2385
1.48273,27.51094,-0.17348,3.63752,1.1979
1.58123,27.49368,-0.15086,3.71908,1.24807
1.68009,27.47865,-0.12912,3.79889,1.24871
1.77926,27.46578,-0.11114,3.87706,1.25156
1.87864,27.45469,-0.09518,3.95368,1.24455
1.97819,27.44518,-0.0797,4.02884,1.29394
2.07787,27.43722,-0.06854,4.10263,1.29953
2.17763,27.43037,-0.05642,4.17511,1.30036
2.27748,27.42473,-0.04689,4.24636,1.2999
2.37737,27.42005,-0.03949,4.31643,1.30002
2.47729,27.4161,-0.03253,4.38538,1.3
2.57723,27.41284,-0.02566,4.45326,1.3
2.6772,27.41028,-0.02132,4.52012,1.3
2.77718,27.40815,-0.01778,4.58602,1.3
2.87716,27.40637,-0.0139,4.65098,1.3
2.97715,27.40498,-0.01082,4.71504,1.3
3.07715,27.4039,-0.00912,4.77824,1.3
3.17714,27.40299,-0.00646,4.84061,1.3
3.27714,27.40234,-0.00617,4.9022,1.3
3.37714,27.40172,-0.00401,4.96302,1.3
3.47714,27.40132,-0.00351,5.0231,1.3
3.57714,27.40097,-0.00238,5.08248,1.3
3.67714,27.40073,-0.00193,5.14116,1.3
3.77714,27.40054,-0.00111,5.19919,1.3
3.87714,27.40043,-0.0012,5.25657,1.3
3.97714,27.40031,-0.00111,5.31334,1.3
4.07714,27.4002,-0.00025,5.36951,1.3
4.17714,27.40017,-0.00082,5.42509,1.3
4.27714,27.40009,9e-05,5.48011,1.3
4.37714,27.4001,5e-05,5.53458,1.3
4.47714,27.4001,-0.0011,5.58852,1.3
4.57714,27.39999,9e-05,5.64195,1.3
4.67714,27.4,-4e-05,5.69487,1.3
4.77714,27.4,1e-05,5.74731,1.3
4.87714,27.4,-0.0,5.79927,1.3
4.97714,27.4,0.0,5.85078,1.3
5.07714,27.4,0.0,5.90182,1.3
5.17714,27.4,-0.0,5.95245,1.3
5.27714,27.4,0.0,6.00263,1.3
5.37714,27.4,-0.0,6.0524,1.3
5.47714,27.4,0.0,6.10177,1.3
5.57714,27.4,0.0,6.15074,1.3
5.67714,27.4,-0.0,6.19932,1.3
5.77714,27.4,0.0,6.24753,1.3
5.87714,27.4,-0.0,6.29536,1.3
5.97714,27.4,0.0,6.34284,1.3
6.07714,27.4,0.0,6.38996,1.3
6.17714,27.4,0.0,6.43674,1.3
6.27714,27.4,0.0,6.48318,1.3
6.37714,27.4,0.0,6.52928,1.3
6.47714,27.4,0.0,6.57507,1.3
6.57714,27.4,0.0,6.62054,1.3
6.67714,27.4,0.0,6.66571,1.3
6.77714,27.4,0.0,6.71056,1.3
6.87714,27.4,0.0,6.75512,1.3
6.97714,27.4,0.0,6.79938,1.3
7.07714,27.4,0.0,6.84335,1.3
7.17714,27.4,0.0,6.88712,1.3
7.27714,27.4,0.0,6.93016,1.3
7.37714,27.4,0.0,6.97481,1.3
7.47714,27.4,0.0,6.99952,1.3
7.57714,27.4,0.0,6.99985,1.3
7.67714,27.4,0.0,7.00007,1.3
7.77714,27.4,0.0,6.99998,1.3
7.87714,27.4,0.0,7.0,1.3
7.97714,27.4,0.0,7.0,1.3
8.07714,27.4,0.0,7.0,1.3
8.17714,27.4,0.0,7.0,1.3
8.27714,27.4,0.0,7.0,1.3
8.37714,27.4,0.0,7.0,1.3
8.47714,27.4,0.0,7.0,1.3
8.57714,27.4,0.0,7.0,1.3
8.67714,27.4,0.0,7.0,1.3
8.77714,27.4,0.0,7.0,1.29997
8.87714,27.4,0.0,7.0,1.3001
8.97714,27.4,0.0,7.0,1.29985
9.07714,27.4,0.0,7.0,1.29875
9.17714,27.4,0.0,7.0,1.31488
9.27714,27.4,0.0,7.0,1.35486
9.37714,27.4,0.0,7.0,1.34921
9.47714,27.4,0.0,7.0,1.35005
9.57714,27.4,0.0,7.0,1.35002
9.67714,27.4,0.0,7.0,1.34999
9.77714,27.4,0.0,7.0,1.35
9.87714,27.4,0.0,7.0,1.35
9.97714,27.4,0.0,7.0,1.35
10.07714,27.4,0.0,7.0,1.35
10.17714,27.4,0.0,7.0,1.35
10.27714,27.4,0.0,7.0,1.35
10.37714,27.4,0.0,7.0,1.35
10.47714,27.4,0.0,7.0,1.35
10.57714,27.4,0.0,7.0,1.35
10.67714,27.4,0.0,7.0,1.35
10.77714,27.4,0.0,7.0,1.35
10.87714,27.4,0.0,7.0,1.35
10.97714,27.4,0.0,7.0,1.35
11.07714,27.4,0.0,7.0,1.35
11.17714,27.4,0.0,7.0,1.35
11.27714,27.4,0.0,7.0,1.35
11.37714,27.4,0.0,7.0,1.35
11.47714,27.4,0.0,7.0,1.35
11.57714,27.4,0.0,7.0,1.35
11.67714,27.4,0.0,7.0,1.35
11.77714,27.4,0.0,7.0,1.35
11.87714,27.4,0.0,7.0,1.35
11.97714,27.4,0.0,7.0,1.35
12.07714,27.4,0.0,7.0,1.35
12.17714,27.4,0.0,6.99999,1.35
12.27714,27.4,0.0,7.00006,1.35
12.37714,27.4,0.0,6.99978,1.35
12.47714,27.4,0.0,6.99806,1.35
12.57714,27.4,0.0,6.97002,1.35
12.67714,27.4,0.0,6.94164,1.35
12.77714,27.4,0.0,6.91263,1.35
12.87714,27.4,0.0,6.88368,1.35
12.97714,27.4,0.0,6.85454,1.35
13.07714,27.4,0.0,6.82531,1.35
13.17714,27.4,0.0,6.79593,1.35
13.27714,27.4,0.0,6.76645,1.35
13.37714,27.4,0.0,6.73683,1.35
13.47714,27.4,0.0,6.70706,1.35
13.57714,27.4,0.0,6.6772,1.35
13.67714,27.4,0.0,6.64716,1.35
13.77714,27.4,0.0,6.61701,1.35
13.87714,27.4,0.0,6.58672,1.35
13.97714,27.4,0.0,6.55627,1.35
14.07714,27.4,0.0,6.52571,1.35
14.17714,27.4,0.0,6.49498,1.35
14.27714,27.4,0.0,6.46412,1.35
14.37714,27.4,0.0,6.43311,1.35
14.47714,27.4,0.0,6.40192,1.35
14.57714,27.4,0.0,6.37063,1.35
14.67714,27.4,0.0,6.33914,1.35
14.77714,27.4,0.0,6.30752,1.35
14.87714,27.4,0.0,6.27574,1.35
14.97714,27.4,0.0,6.24377,1.35
15.07714,27.4,0.0,6.21168,1.35
15.17714,27.4,0.0,6.17938,1.35
15.27714,27.4,0.0,6.14694,1.35
15.37714,27.4,0.0,6.11432,1.35
15.47714,27.4,0.0,6.08151,1.35
15.57714,27.4,0.0,6.04855,1.35
15.67714,27.4,0.0,6.01538,1.35
15.77714,27.4,0.0,5.98204,1.35
15.87714,27.4,0.0,5.94852,1.35
15.97714,27.4,0.0,5.91478,1.35
16.07714,27.4,0.0,5.88089,1.35
16.17714,27.4,0.0,5.84677,1.35
16.27714,27.4,0.0,5.81247,1.35
16.37714,27.4,0.0,5.77797,1.35
16.47714,27.4,0.0,5.74323,1.35
16.57714,27.4,0.0,5.70832,1.35
16.67714,27.4,0.0,5.67315,1.35
16.77714,27.4,0.0,5.6378,1.35
16.87714,27.4,-0.0,5.60222,1.35
16.97714,27.4,-0.0,5.56638,1.35
17.07714,27.4,0.0,5.53037,1.35
17.17714,27.4,-0.0,5.49406,1.35
17.27714,27.4,0.0,5.45754,1.35
17.37714,27.4,-0.0,5.42078,1.35
17.47714,27.4,-0.0,5.38374,1.35
17.57714,27.4,0.0,5.34649,1.35
17.67714,27.4,-0.0,5.30893,1.35
17.77714,27.4,0.0,5.27113,1.35
17.87714,27.4,-0.0,5.23305,1.35
17.97714,27.4,-1e-05,5.19467,1.35
18.07714,27.4,8e-05,5.15606,1.35
18.17714,27.40001,-0.0006,5.1171,1.35
18.27714,27.39995,-0.00052,5.07788,1.35
18.37714,27.39989,4e-05,5.03834,1.35
18.47714,27.3999,-9e-05,4.99847,1.35
18.57714,27.39989,-0.00095,4.95832,1.35
18.67714,27.39979,-0.00036,4.9178,1.35
18.77714,27.39976,-0.00136,4.87697,1.35
18.87714,27.39962,-0.00111,4.83579,1.35
18.97714,27.39951,-0.00226,4.79424,1.35
19.07714,27.39929,-0.00173,4.75237,1.35
19.17714,27.39911,-0.00314,4.71008,1.35
19.27714,27.3988,-0.0038,4.6674,1.35
19.37713,27.39842,-0.00488,4.62438,1.35
19.47713,27.39793,-0.006,4.58093,1.35
19.57713,27.39733,-0.00774,4.53706,1.35
19.67713,27.39656,-0.01015,4.49275,1.35
19.77712,27.39554,-0.01221,4.44802,1.35
19.87712,27.39432,-0.01524,4.40284,1.35
19.9771,27.3928,-0.01814,4.35715,1.35
20.07709,27.39098,-0.02244,4.31103,1.35
20.17706,27.38874,-0.02714,4.26437,1.35
20.27703,27.38603,-0.03393,4.2172,1.35
20.37697,27.38263,-0.04014,4.16949,1.35
20.47689,27.37862,-0.04734,4.12127,1.35
20.57678,27.37389,-0.05728,4.07246,1.34997
20.67661,27.36816,-0.06626,4.02304,1.35027
20.77639,27.36154,-0.07835,3.97302,1.34859
20.87609,27.35372,-0.09168,3.92235,1.35476
20.97566,27.34456,-0.10645,3.87102,1.30107
21.0751,27.33394,-0.12285,3.81901,1.30122
21.17434,27.32168,-0.1404,3.76625,1.2984
21.27336,27.30769,-0.16111,3.71277,1.30589
21.37206,27.29165,-0.18274,3.65855,1.25607
21.4704,27.27347,-0.20631,3.60346,1.27101
21.56828,27.25299,-0.23279,3.54749,1.27081
21.66558,27.22992,-0.2606,3.49068,1.26057
21.7622,27.20415,-0.29091,3.43291,1.2371
21.858,27.17547,-0.32355,3.37415,1.24887
21.95281,27.14368,-0.35768,3.31436,1.21087
22.04648,27.10867,-0.39371,3.25343,1.22231
22.13882,27.07031,-0.43144,3.1914,1.22611
22.22966,27.02849,-0.47268,3.12802,1.21049
22.31869,26.98296,-0.51336,3.06716,1.23577
22.4058,26.93386,-0.55683,3.01146,1.25529
22.49069,26.88101,-0.60195,2.96534,1.26328
22.57311,26.82438,-0.64729,2.93071,1.26114
22.65288,26.76408,-0.69408,2.89954,1.26825
22.72974,26.70012,-0.74105,2.88327,1.31831
22.80352,26.63261,-0.78908,2.86946,1.32554
22.87396,26.56165,-0.83596,2.86765,1.33858
22.94101,26.48745,-0.88432,2.8723,1.31671
23.00439,26.41011,-0.93147,2.88198,1.27088
23.06405,26.32986,-0.97799,2.9027,1.26119
23.11992,26.24693,-1.02356,2.92309,1.25907
23.17195,26.16153,-1.06886,2.95447,1.21937
23.22006,26.07387,-1.11317,2.98533,1.18412
23.26424,25.98416,-1.15569,3.02067,1.1882
23.30457,25.89266,-1.19778,3.05878,1.16512
23.34101,25.79954,-1.23819,3.09247,1.15649
23.37366,25.70502,-1.27949,3.13067,1.14846
23.40238,25.60923,-1.3176,3.15969,1.16463
23.42743,25.51243,-1.35742,3.18939,1.15535
23.4486,25.41469,-1.39452,3.21115,1.15257
23.46614,25.31625,-1.43253,3.22532,1.17201
23.47992,25.2172,-1.47017,3.23598,1.15019
23.48997,25.11771,-1.50762,3.23319,1.15002
23.49628,25.01791,-1.5449,3.2296,1.15
23.49887,24.91795,-1.5831,3.21414,1.14994
23.49764,24.81796,-1.62203,3.19588,1.15017
23.49252,24.71809,-1.65984,3.17359,1.15052
23.48363,24.61849,-1.70077,3.14479,1.16286
23.47067,24.51934,-1.74039,3.12045,1.17994
23.45379,24.42077,-1.78196,3.0899,1.20136
23.43283,24.323,-1.82316,3.0663,1.16875
23.40786,24.22617,-1.86563,3.04252,1.16827
23.3788,24.13049,-1.90842,3.02137,1.17616
23.34568,24.03613,-1.95299,3.00806,1.18759
23.30838,23.94335,-1.99519,2.99297,1.25016
23.26721,23.85222,-2.04056,2.98859,1.23908
23.22194,23.76306,-2.08329,2.9839,1.28309
23.17291,23.67591,-2.12785,2.98439,1.29896
23.12004,23.59103,-2.17216,2.9905,1.31982
23.06347,23.50857,-2.2156,2.99438,1.2716
23.00336,23.42865,-2.25895,3.00733,1.22813
22.93985,23.35141,-2.30181,3.01751,1.18611
22.87309,23.27697,-2.34517,3.03227,1.13645
22.80317,23.20548,-2.38688,3.0508,1.08805
22.73032,23.13698,-2.42897,3.0669,1.04476
22.65466,23.07159,-2.46922,3.09257,1.03489
22.57643,23.00931,-2.51075,3.11669,1.02732
22.49568,22.95033,-2.54919,3.14818,0.98357
22.41272,22.8945,-2.58813,3.18719,0.9785
22.32765,22.84193,-2.6265,3.22817,0.90417
22.24063,22.79267,-2.662,3.2849,0.9029
22.15191,22.74653,-2.697,3.34639,0.89158
22.06163,22.70352,-2.73088,3.42293,0.91187
21.96995,22.6636,-2.76326,3.50929,0.86893
21.87702,22.62666,-2.79213,3.59373,0.89917
21.78307,22.59242,-2.82091,3.67626,0.9027
21.68817,22.5609,-2.84653,3.75698,0.91105
21.59249,22.53182,-2.86994,3.83604,0.94572
21.49616,22.50499,-2.89219,3.91345,0.9503
21.39925,22.48031,-2.91144,3.98933,0.97635
21.30189,22.45749,-2.92884,4.06388,0.97437
21.20414,22.43638,-2.94431,4.13703,1.00506
21.10608,22.41678,-2.95927,4.20888,0.99595
21.00774,22.39865,-2.96997,4.27959,1.05125
20.90921,22.38157,-2.98083,4.34911,1.04943
20.8105,22.36556,-2.99018,4.41757,1.04581
20.71164,22.35048,-2.99881,4.48496,1.08251
20.61266,22.33625,-3.00456,4.55135,1.10191
20.5136,22.32259,-3.01284,4.61683,1.10009
20.41443,22.30975,-3.01709,4.68132,1.09767
20.3152,22.29733,-3.02399,4.74498,1.11952
20.21589,22.28559,-3.02832,4.80779,1.15436
20.11653,22.27429,-3.03432,4.86978,1.14911
20.01711,22.26358,-3.03895,4.93103,1.15009
19.91763,22.25334,-3.04384,4.99147,1.15752
19.81811,22.24358,-3.05021,5.05125,1.20539
19.71853,22.23445,-3.05397,5.11029,1.19877
19.61891,22.2257,-3.06056,5.16866,1.20026
19.51924,22.21761,-3.0652,5.22638,1.19993
19.41953,22.20998,-3.07135,5.28348,1.19829
19.31978,22.20296,-3.0776,5.33995,1.21696
19.21998,22.19656,-3.08137,5.39581,1.2546
19.12016,22.19054,-3.08797,5.45115,1.24931
19.02031,22.18518,-3.09273,5.50593,1.25003
18.92043,22.1803,-3.09858,5.56011,1.25002
18.82052,22.176,-3.10306,5.61384,1.24999
18.72059,22.17215,-3.10755,5.667,1.25
18.62065,22.16874,-3.11129,5.71969,1.25
18.5207,22.16571,-3.11541,5.77193,1.25
18.42073,22.1631,-3.11947,5.82364,1.25
18.32076,22.16088,-3.1221,5.87496,1.25
18.22078,22.15894,-3.12619,5.92579,1.25
18.12079,22.1574,-3.12716,5.97619,1.25
18.0208,22.15595,-3.13072,6.02621,1.25
17.9208,22.15487,-3.13125,6.07575,1.25
17.82081,22.15383,-3.13388,6.12496,1.25
17.72081,22.15306,-3.13515,6.17373,1.25
17.62082,22.15242,-3.13661,6.22212,1.25
17.52082,22.15192,-3.13799,6.27018,1.25
17.42082,22.15156,-3.13793,6.31781,1.25
17.32082,22.15119,-3.1384,6.36515,1.25
17.22082,22.15087,-3.1402,6.4121,1.25
17.12082,22.15073,-3.13936,6.45868,1.25
17.02082,22.15051,-3.14035,6.50505,1.25
16.92082,22.15038,-3.14074,6.5514,1.25
16.82082,22.1503,-3.14104,6.56979,1.25
16.72082,22.15024,-3.1412,6.53383,1.25
16.62082,22.1502,-3.14059,6.50435,1.25
16.52082,22.1501,-3.14157,6.47335,1.25
16.42082,22.1501,3.14154,6.4424,1.25
16.32082,22.15011,-3.14097,6.41127,1.25
16.22082,22.15004,-3.1411,6.38,1.25
16.12082,22.14999,3.14154,6.34858,1.25
16.02082,22.15,-3.14159,6.31698,1.25
15.92082,22.15,-3.14159,6.28527,1.25
15.82082,22.15,3.14159,6.25335,1.25
15.72082,22.15,-3.14159,6.22129,1.25
15.62082,22.15,3.14159,6.18907,1.25
15.52082,22.15,-3.14159,6.15665,1.25
15.42082,22.15,-3.14159,6.1241,1.25
15.32082,22.15,3.14159,6.09133,1.25
15.22082,22.15,-3.14159,6.05842,1.25
15.12082,22.15,3.14159,6.02532,1.25
15.02082,22.15,-3.14159,5.99201,1.25
14.92082,22.15,-3.14159,5.95857,1.25
14.82082,22.15,3.14159,5.92489,1.25
14.72082,22.15,3.14159,5.89105,1.25
14.62082,22.15,3.14159,5.857,1.25
14.52082,22.15,3.14159,5.82273,1.25
14.42082,22.15,3.14159,5.78831,1.24999
14.32082,22.15,3.14159,5.75364,1.25007
14.22082,22.15,3.14159,5.71878,1.24962
14.12082,22.15,3.14159,5.68371,1.2513
14.02082,22.15,3.14159,5.64839,1.24857
13.92082,22.15,3.14159,5.6129,1.30359
13.82082,22.15,3.14159,5.57713,1.29856
13.72082,22.15,3.14159,5.54116,1.30034
13.62082,22.15,3.14159,5.50495,1.29995
13.52082,22.15,3.14159,5.46849,1.3
13.42082,22.15,3.14159,5.43181,1.3
13.32082,22.15,-3.14159,5.39485,1.3
13.22082,22.15,3.14159,5.35765,1.3
13.12082,22.15,-3.14159,5.3202,1.3
13.02082,22.15,-3.14159,5.28245,1.3
12.92082,22.15,3.14159,5.24448,1.3
12.82082,22.15,-3.14159,5.20618,1.3
12.72082,22.15,3.14159,5.16763,1.3
12.62082,22.15,-3.14159,5.12879,1.3
12.52082,22.15,-3.14159,5.08963,1.3
12.42082,22.15,3.14159,5.0502,1.3
12.32082,22.15,-3.14159,5.01043,1.3
12.22082,22.15,3.14158,4.97036,1.3
12.12082,22.15,-3.14158,4.92996,1.3
12.02082,22.15,-3.14148,4.8892,1.3
11.92082,22.14999,-3.14061,4.84815,1.3
11.82082,22.14989,3.1415,4.80669,1.3
11.72082,22.1499,3.14149,4.76492,1.3
11.62082,22.14991,-3.14052,4.72276,1.3
11.52082,22.1498,-3.14149,4.68021,1.3
11.42082,22.14979,-3.14029,4.63731,1.3
11.32082,22.14966,-3.1404,4.59396,1.3
11.22082,22.14954,-3.14049,4.5502,1.3
11.12082,22.14943,-3.13936,4.50605,1.3
11.02082,22.14921,-3.1391,4.46145,1.3
10.92082,22.14896,-3.13796,4.41639,1.3
10.82082,22.1486,-3.13752,4.37086,1.3
10.72082,22.14819,-3.13612,4.32486,1.3
10.62082,22.14764,-3.13347,4.27838,1.3
10.52083,22.14683,-3.13292,4.23134,1.3
10.42083,22.14596,-3.12918,4.18383,1.3
10.32084,22.14472,-3.12699,4.13574,1.3
10.22085,22.14326,-3.12218,4.08711,1.3
10.12087,22.14132,-3.11911,4.03789,1.3
10.02089,22.13907,-3.1124,3.98801,1.3
9.92094,22.13615,-3.10625,3.93757,1.3
9.821,22.13262,-3.09899,3.88644,1.3
9.72109,22.12836,-3.0899,3.83464,1.3
9.62122,22.1232,-3.07946,3.78212,1.30001
9.52142,22.11699,-3.06649,3.72887,1.3
9.4217,22.10948,-3.05343,3.67484,1.29977
9.32209,22.10068,-3.03651,3.62,1.30253
9.22264,22.09019,-3.01875,3.56433,1.32311
9.12339,22.07794,-2.99867,3.50777,1.33837
9.02441,22.06369,-2.97531,3.45028,1.35122
8.92579,22.04714,-2.94952,3.39181,1.3392
8.82763,22.02805,-2.92099,3.33233,1.32662
8.73006,22.00617,-2.89016,3.27177,1.3517
8.6332,21.98129,-2.85615,3.21004,1.31863
8.53725,21.95314,-2.81826,3.14712,1.32081
8.44244,21.92136,-2.77933,3.08294,1.30152
8.34893,21.88592,-2.73666,3.01734,1.30854
8.25702,21.84653,-2.69166,2.95021,1.32109
8.16697,21.80304,-2.64445,2.88334,1.33893
8.07908,21.75535,-2.59489,2.82335,1.31432
7.99366,21.70337,-2.54411,2.78112,1.37924
7.91099,21.64711,-2.49254,2.75056,1.36778
7.83133,21.58667,-2.4405,2.73141,1.36653
7.75492,21.52217,-2.38674,2.72844,1.4051
7.68208,21.45366,-2.33503,2.73166,1.41671
7.61289,21.38147,-2.28267,2.7522,1.40774
7.54757,21.30576,-2.23267,2.77764,1.36033
7.48611,21.22688,-2.18219,2.81621,1.33964
7.42871,21.14499,-2.13479,2.86177,1.32282
7.37526,21.06049,-2.0886,2.91231,1.27211
7.32576,20.9736,-2.04376,2.97218,1.2605
7.28021,20.88458,-2.00136,3.02909,1.22357
7.23847,20.79371,-1.96019,3.09328,1.2024
7.20051,20.70119,-1.92057,3.15091,1.19901
7.16624,20.60725,-1.88265,3.20715,1.15996
7.13556,20.51208,-1.84535,3.25699,1.14507
7.10845,20.41582,-1.80942,3.29404,1.15288
7.08481,20.31866,-1.77388,3.32513,1.15662
7.06464,20.22072,-1.73865,3.33658,1.14015
7.04794,20.12212,-1.70334,3.34005,1.12578
7.03472,20.023,-1.6679,3.32521,1.15982
7.02503,19.92348,-1.63184,3.29789,1.14878
7.01893,19.82366,-1.59482,3.26003,1.14999
7.01652,19.7237,-1.55672,3.20714,1.15006
7.01793,19.62371,-1.51724,3.14973,1.14989
7.02329,19.52385,-1.47601,3.08486,1.15027
7.03275,19.42431,-1.43294,3.02074,1.1514
7.04649,19.32526,-1.38812,2.95315,1.12871
7.06466,19.22693,-1.34082,2.8905,1.09597
7.08745,19.12956,-1.29243,2.83506,1.09699
7.11493,19.03342,-1.24146,2.78657,1.04954
7.14727,18.9388,-1.19043,2.75875,1.01019
7.18439,18.84595,-1.13792,2.74531,1.00889
7.22634,18.75518,-1.08684,2.76621,0.98275
7.27287,18.66666,-1.03732,2.81021,0.96
7.32372,18.58056,-0.99058,2.88954,0.91484
7.37854,18.49693,-0.94692,2.83118,0.86851
7.43695,18.41577,-0.90633,2.7604,0.89169
7.49862,18.33705,-0.86658,2.6869,0.91965
7.56336,18.26084,-0.8243,2.61142,0.90789
7.63126,18.18744,-0.7766,2.53364,0.91313
7.70259,18.11735,-0.71818,2.45346,0.8791
7.77789,18.05155,-0.65104,2.37152,0.88316
7.85742,17.99096,-0.57564,2.27966,0.89594
7.9413,17.93653,-0.49978,2.27708,0.90797
8.02906,17.88861,-0.43291,2.4042,0.91638
8.11983,17.84666,-0.37885,2.52446,0.92381
8.21274,17.80968,-0.3384,2.64102,0.93037
8.30706,17.77648,-0.30945,2.75221,0.95937
8.40231,17.74603,-0.2883,2.85913,0.95603
8.49818,17.71759,-0.27327,2.96222,1.00153
8.59447,17.69061,-0.26066,3.06181,1.03115
8.6911,17.66483,-0.24825,3.15827,1.04804
8.78803,17.64026,-0.23588,3.25188,1.1006
8.88526,17.61689,-0.22283,3.34287,1.09636
8.98279,17.59479,-0.209,3.43143,1.12076
9.08061,17.57405,-0.19316,3.51776,1.15531
9.17875,17.55485,-0.17962,3.60204,1.14577
9.27714,17.53699,-0.16375,3.68438,1.20114
9.3758,17.52068,-0.14906,3.76493,1.1962
9.47469,17.50583,-0.13506,3.84378,1.22184
9.57378,17.49237,-0.12191,3.92107,1.25377
9.67304,17.48021,-0.11,3.99683,1.24965
9.77244,17.46923,-0.09713,4.07121,1.25008
9.87197,17.45953,-0.08602,4.14423,1.24742
9.9716,17.45094,-0.07585,4.216,1.27167
10.07131,17.44336,-0.06667,4.28656,1.30384
10.17109,17.4367,-0.05803,4.35602,1.29957
10.27092,17.4309,-0.04971,4.42434,1.29997
10.37079,17.42593,-0.04361,4.49164,1.30002
10.4707,17.42157,-0.03679,4.55792,1.29999
10.57063,17.41789,-0.03217,4.62328,1.3
10.67058,17.41468,-0.0267,4.6877,1.3
10.77054,17.41201,-0.02226,4.75128,1.3
10.87052,17.40978,-0.01829,4.81401,1.3
10.9705,17.40795,-0.01555,4.87594,1.3
11.07049,17.4064,-0.01251,4.9371,1.3
11.17048,17.40515,-0.01084,4.99746,1.3
11.27048,17.40406,-0.0082,5.05714,1.3
11.37047,17.40324,-0.0067,5.11614,1.3
11.47047,17.40257,-0.00613,5.17444,1.3
11.57047,17.40196,-0.00419,5.23207,1.3
11.67047,17.40154,-0.00354,5.28914,1.3
11.77047,17.40119,-0.00234,5.34551,1.3
11.87047,17.40095,-0.00252,5.40137,1.3
11.97047,17.4007,-0.00173,5.45662,1.3
12.07047,17.40053,-0.00114,5.51131,1.3
12.17047,17.40042,-0.00121,5.56551,1.3
